"Job Name","Working Title","Location","Organization Name","Department Description","Brief Description","Detailed Description","Job Requirements","Additional Details","How To Apply","Link"
"IRC7736","PRN-Physical Therapist.0","","Physical Therapy","","EDUCATION - TRAINING - EXPERIENCE
Â Â Â Â Â Â Â  A.Â Â Â Â Â  Licensed as a Physical Therapist in the State of Louisiana required.
B.Â Â Â Â Â Â Â Â  CPR (HCP) to be obtained with in 30 days of hire
C.Â Â Â Â Â Â Â Â  Falls Prevention, OSHA, Restraints to be obtained with in 30 days of hire and renewable annually","PRN","Online at www.lafayettegeneral.com
Â","PRN","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7736&p_spid=8058&oapc=336&oas=JcDfHnSlAefyvd-Nf-rGSg.."
"IRC7117","PRN-Occupational Therapist.0","","Occupational Therapy","","I.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â  EDUCATION - TRAINING â€“ EXPERIENCE
A.Â Â Â  Licensed as an Occupational Therapist required.
B.Â Â Â Â  CPR (HCP) to be obtained with in 30 days of hire.
C.Â Â Â  Falls Prevention, OSHA, Restraints are to be obtained with in 30 days and renewable annually.","PRN; weekend rotation; weekday rehab coverage; flexible schedule.","www.lafayettegeneral.com
Â","PRN","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7117&p_spid=7439&oapc=339&oas=yXzbqfLx8X4blUEJ-ENUSQ.."
"IRC6589","Surgical Tech","","Surgery","","Graduate of CAAHEP or NCCT accredited surgical technology program or on the job experience as a 
surgical technician greater than five 5 years with multi-specialty experience.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=6589&p_spid=6911&oapc=342&oas=EHH51pSJdtCDMkClT1HHxA.."
"IRC7997","PRN-Ultrasonographer.0","","Non Invasive Lab","","High school graduate or equivalent.Â  Must have R.D.M.S. certification.Â  Registered by ARRT and licensed by Louisiana 
in diagnostic radiology is preferred.Â  Certified in CPR within 1 year of employment and recertified each year thereafter.","PRN","Online at www.lafayettegeneral.com","PRN","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7997&p_spid=8319&oapc=346&oas=uiKil9r-mZnhwNs8v_7iXw.."
"IRC8001","Surgical Tech","","Labor and Delivery","","Graduate of CAAHEP or NCCT accredited surgical technology program or on the job experience 
as a surgical technician greater than five 5 years with multi-specialty experience.","Part-time","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8001&p_spid=8323&oapc=349&oas=1YtC2Rxh_9S3oPB2y_BB8w.."
"IRC7775","Accounting/Materials Specialist","","LGSH General and Administrative","","POSITION SUMMARY:
Responsible for providing accounting and clerical support to the Controller by maintaining accounting document files, including daily work and accounts payable. Responsible for the procurement of needed supplies and equipment, and the analysis and measurement of cost savings opportunities and other support duties as assigned by leadership to support our mission of quality, cost effective care. The Accounting/Materials SpecialIst will interact with all areas of the hospital in a courteous and positive manner that promotes cost control and as well as customer service. 
EDUCATION / TRAINING / EXPERIENCE:
• High School Graduate or GED required.
• Some accounting or bookkeeping courses preferred.
• Computer skills required.
• The following will contribute to the success of the selected candidate:
• Strong verbal and written communication skills.
• Strong analytical skills.
• Strong customer service skills.
• Ability to use computer with various software programs.
• Attentive to detail and accuracy.
• Ability to work independently with little supervision required","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7775&p_spid=8097&oapc=352&oas=Jff2sSVs7ElNC01KoUDcUg.."
"IRC7988","Staff Physician","","Family Health Plaza","","Bachelors degree required.Â  Completion of internship and residency","Full-time","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7988&p_spid=8310&oapc=355&oas=VyolOykjd3CRjOnUUsuYEQ.."
"IRC7989","Staff Physician","","Quick Care - Sugar Mill Pond","","Bachelors degree required.Â  Completion of internship and residency.","Full-time","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7989&p_spid=8311&oapc=358&oas=2SWAf530wIOjPL1vru4ZdQ.."
"IRC7983","ERT","","Emergency","","High School diploma or GED required.Â  Must maintain current BLS Certification.","Full-time","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7983&p_spid=8305&oapc=361&oas=nVuZgrAjnmfnTAu0gdGFwg.."
"IRC7801","Care Coordinator","","Outcomes Management","","EDUCATION / TRAINING / EXPERIENCE:
• Licensed Registered Nurse withÂ the State of Louisiana.
• Prefer a minimumÂ 5 years of clinical work experience.
• Knowledge of regulatory agency guidelines required.
• Extensive computer knowledge is required.
• Strong interpersonal and communicating skills.","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7801&p_spid=8123&oapc=364&oas=IK3gu0OrX-_qeJQA3ALa1A.."
"IRC7476","PRN - ERT","","SMH Emergency","","POSITION SUMMARY:
Under the supervision of the ER Manager, the ER Tech performs a variety of duties to carryout the necessary requirements for good patient care. 
EDUCATION / TRAINING / EXPERIENCE:
• High School Graduate or GED required.
• Previous ERT or equivalent experience preferred. 
• Must maintain current BLS Certification.
• Verbal ability is required to use and understand terminology relating to equipment and procedures done within the Emergency Department.
• Organizational skills are required to assist with treatments.
• Ability to function in adverse conditions.","Shift:Â  7:00PM - 11:00PM 
Will need to work on weekends","Apply @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7476&p_spid=7798&oapc=367&oas=g8nYnHiXSNkK5s1mn2owzQ.."
"IRC7392","Surgical Tech","","Surgery","","Graduate of CAAHEP or NCCT accredited surgical technology program or on the job experience as a 
surgical technician greater than five 5 years with multi-specialty experience.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7392&p_spid=7714&oapc=370&oas=RwtfeMm_AGKAAKS8Ed9afg.."
"IRC7678","Dosimetrist","","2314 Radiology Oncology","","EDUCATION-TRAINING-EXPERIENCE
A.Â Â Â Â Â Â Â  Bachelor of Science in Physical or Biological Science with certificationÂ  in DosimetryÂ  and a graduate of an accredited Radiation Therapy program..
Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â  or
B.Â Â Â Â Â Â Â Â  A graduate of an approved affiliated university or approved affiliated hospital Medical Dosimetry and Radiation Therapy program.
Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â  or
C.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â  A Registered Radiation Therapy Technologist with a minimum of one year of full time training in dosimetry under the direction of a Medical Physicist.
D.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â  Certified in CPR within 90 days of employment.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7678&p_spid=8000&oapc=373&oas=F2O4keME1DvCaKaseKVYqA.."
"IRC7963","Infection Preventionist","","Outcomes Management","","POSITION SUMMARY:
Responsible for infection prevention functions of surveillance for specific infectious diseases; reporting of cases involving the possible spread of infection; outbreak investigation; analysis and interpretation of data concerning epidemiologic investigations; institution of prevention measures; and program evaluation.
EDUCATION / TRAINING / EXPERIENCE:
• Current license or registration as a medical technologist or clinical laboratory scientist or current licensure as an RN with the State of Louisiana required.
• Bachelor of Science degree in a healthcare related field.
• Minimum of five (5) years of hospital based work experience required.
• One (1) year experience with infection control preferred.
• Knowledge of regulatory agencies required.
• Extensive computer knowledge is required.
• Certification in Infection Prevention preferred at hire.
• Obtain certification within 2 years of hire if not present upon hire.
• Demonstrated human relations, effective communication, and public speaking skills required.
• Strong interpretive, mathematic, and analytical skills required.
• Ability to organize work and meet deadlines required.","Full-time; 8:00am - 4:30pm, Plus On-Call","Apply online @ www.lafayettegeneral.com
Â","8AMâ€“4:30PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7963&p_spid=8285&oapc=377&oas=TvKBjNbVrKvekIUBolszLg.."
"IRC7965","OR Assistant","","Surgery","","C.N.A. or 2 years of comparable patient care experience preferred.
Maintains current BLS Certification CPR - B.","Full-time","Online @ www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7965&p_spid=8287&oapc=380&oas=Cl5ng86S5Vv0-y1FJQpO5Q.."
"IRC8071","Ward Clerk","","St Martin Hospital","","JOB DUTIES:
Â 
Responsible for performing general clerical duties at the Nurses Station under the direction of the Staff Nurses.Â  Assembles and dismantles charts needed.Â  Chart vital signs and weights.Â  Check cart for new orders.Â  Prepares nourishment and dietary lists.Â  Makes new Kardex Cards.Â  Prepares records for admissions and discharge.Â  Enter ancillary service reports on patientâ€™s chart.
Â 
Responsible for taking incoming calls to the Nurses Station.Â  Answers intercom and routes personnel to room as needed.Â  Delivers mail, gifts and flowers to patients.Â  Directs visitors to patientÂ  rooms.Â  Maintains stock of forms at Nursesâ€™ Station.Â  Restocks Nurses Kitchen on each shift.Â  May be asked to wheel patients in wheelchair.Â  Writes requisitions for lab and x-ray or other ancillary service.Â  Makes copies on copy machine as needed.Â  Maintains census.
Â 
EDUCATIONAL REQUIREMENTS/EXPERIENCE:
Â 
High school graduate or in senior year in high school.Â  Good clerical skills helpful.Â  On the job training.
Â","","www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8071&p_spid=8393&oapc=383&oas=wfrsyr1IopluYqyEb1iN9Q.."
"IRC7106","Nurse Practitioner","","Hospitalist Services","","Nurse Practitioner:
A.Â Â Â Â Â Â Â  Current Registered Nurse licensure to practice nursing in the state of Louisiana.
B.Â Â Â Â Â Â Â Â  Satisfactory completion of a program of studies accredited by the American Nursing Association
Â Â Â Â Â Â Â Â Â Â Â  which is recognized by the Louisiana State Board of Nursing.
C.Â Â Â Â Â Â Â Â  National certification in Family Nursing Practitioner or other Nurse Practitioner specialty care areas
such as Gerontology, AdultÂ  (or certification within three years of employment for new graduate).
D.Â Â Â Â Â Â Â  Two years of clinical nursing experience.
E.Â Â Â Â Â Â Â Â  Requires 12 months of on-the-job experience to meet effective expected practice standards.
F.Â Â Â Â Â Â Â Â  Professional knowledge of nursing theory and practice.Â  Extensive knowledge of physical assessment,
Â Â Â Â Â Â Â Â Â Â Â  differential diagnosis, pathophysiology, pharmacology, and management of acute and chronic
patient/family problems.
Â Â Â Â Â Â Â Â Â Â Â  G.Â Â Â Â Â Â Â  Current licensure and certification required by the State of Louisiana of LAC 46:XLVII.3705 and 3707
Advanced Practitioner of Nursing:Â  Primary Nurse Associate.","Fulltime","www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7106&p_spid=7428&oapc=386&oas=2LwARSk_iG6qolrIOW6pOg.."
"IRC7409","PRN - ERT","","Emergency","","POSITION SUMMARY:
Under the supervision of the ER Manager, the ER Tech performs a variety of duties to carryout the necessary requirements for good patient care. 
EDUCATION / TRAINING / EXPERIENCE:
• High School Graduate or GED required.
• Previous ERT or equivalent experience preferred. 
• Must maintain current BLS Certification.
• Verbal ability is required to use and understand terminology relating to equipment and procedures done within the Emergency Department.
• Organizational skills are required to assist with treatments.
• Ability to function in adverse conditions.","PRN - 7:00 PM - 11:00 PM","Apply @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7409&p_spid=7731&oapc=389&oas=LwsY7a2PLGRczNKcia5v9A.."
"IRC8081","Community Communications Specialist","","Community Relations and Dev","","BA or BS in communications, graphic design, marketing, public relations, journalism or a related field, or a minimum of two years communications and - or public relations experience.Â  Excellent writing and verbal communications skills required.Â  Desk-top publishing experience required.
Other requirements include:
*Â  Excellent organizational skills
*Â  Creativity
*Â  Ability to work well under deadlines and with several projectsÂ Â Â Â Â Â Â Â Â Â Â Â  simultaneously
*Â  Ability to communicate clearly and effectively in both oral and written form, including public speaking
*Â  Ability to direct and implement stategies and specific communciations activities in a competitive health care environment
*Â  Ability to work effectively with physicians, trustees, health care executives and staff
Ability to achieve results in a large and complex organization, and ability to work as a team member, are also essential.","","Online at www.lgmc.com","8AMâ€“4:30PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8081&p_spid=8403&oapc=392&oas=5idBjNsjI3ET-r9eYga7-w.."
"IRC7944","Exercise Physiologist-Wellness Department.0","","Community Health and Wellness","","Masters level degree in Exercise Physiology preferred.Â  ACSM Exercise Specialist certification preferred.Â  
Louisiana licensed Clinical Exercise Physiologist preferred.Â  Minimum of 1 year recent and relevant experience.Â 
CPR certified.","Temporary/Seasonal","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7944&p_spid=8266&oapc=395&oas=WC3d69yJdFvcPe0ihyxLHw.."
"IRC8096","594002.Corporate Health Consultant.2","","Community Health and Wellness","","EDUCATION-TRAINING-EXPERIENCE
Â 
• B.S. in health related field including, but not limited to, exercise science, health promotions &amp; wellness, kinesiology required.
• One year experience preferred.
• Basic understanding of nutrition and weight management preferred.
• Basic understanding of functional anatomy and training principles as related to power, endurance (muscular and cardiovascular), strength, and flexibility.
• Ability to accurately assess vital signs (pulse, blood pressure).
• Ability to counsel with patients on both an individual and group level in relationship to health risk and lifestyle improvement.
• CPR certified, or certified within 30 days of hire.","","Apply online @ www.lafayettegeneral.com
Â","8AMâ€“4:30PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8096&p_spid=8418&oapc=398&oas=X0RttQkTYX2l3O8G2MkRwA.."
"IRC7746","Hospitalist Physician Extender","","Hospitalist Services","","Â This position requires a Physician Assistant orÂ Nurse Practitioner with qualifications as follows:Physician Assistant:Â Â  Current Physician Assistant licensure to practice in the State of Louisiana.Â Â Valid diploma certifying completion of a physician assistant training program accredited by the Committee on Allied Health Education and Accreditation (CAHEA) which is recognized by the Louisiana State Board of Medical Examiners.Â Â  Physician Assistant National certification NCCPA National Certification Commission by Physician (or certification within three years of employment for new graduate).Â Â  Two years of clinical physician assistant experience to meet expected practice standards.Â Â  Professional knowledge of physician assistant theory and practice.Â  Extensive knowledge of physical assessment, differential diagnosis, pathophysiology, pharmacology, and management of acute and chronic patient/family problems.
Nurse Practitioner:Â Â Current Registered Nurse licensure to practice nursing in the state of Louisiana.Â Â Â Â Â Â Â Â Â Â  Satisfactory completion of a program of studies accredited by the American Nursing AssociationÂ Â which is recognized by the Louisiana State Board of Nursing.Â Â National certification in Family Nursing Practitioner or other Nurse Practitioner specialty care areasÂ such as Gerontology, AdultÂ  (or certification within three years of employment for new graduate).Â Â Two years of clinical nursing experience.Â Â Requires 12 months of on-the-job experience to meet effective expected practice standards.Â Â Professional knowledge of nursing theory and practice.Â  Extensive knowledge of physical assessment,Â differential diagnosis, pathophysiology, pharmacology, and management of acute and chronic patient/family problems.Â Â Current licensure and certification required by the State of Louisiana of LAC 46:XLVII.3705 and 3707 Advanced Practitioner of Nursing:Â  Primary Nurse Associate.
Â Â Â Â Â Â Â Â Â Â Â 
Â","Fulltime","Apply online at www.lafayettegeneral.com.
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7746&p_spid=8068&oapc=401&oas=UKagVe1dM8LdUknkk_075Q.."
"IRC7897","Medical Office Assistant II","","Family Practice - Dr. Lynn Guidry","","EDUCATION / TRAINING / EXPERIENCE:
• High School Graduate or Equivalent required.Â  
• Medical Coding knowledge and experience required.Â  
• Front-office medical practice experience required.Â  
• Practice Management Software experience in ACS and Cerner Millenium a plus.","Full-time","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7897&p_spid=8219&oapc=404&oas=aOl1K5z15_ad_HAZuEG-Sg.."
"IRC7901","Fitness Instructor.0","","Community Health and Wellness","","B.A. or B.S. in exercise science, physical education or other health-related field preferred.Â  Personal Trainer Certification required 
or must obtain certification within three months of hire date.Â  Basic understanding of functional anatomy and training 
principle as related to powerÂ  high intensity, short durations and endurance low intensity, long durations.Â  
Basic understanding of the EKG as related to simple counting procedure for determining heart rate and normal EKG 
rhythms.","Full-time; 2pm-8pm","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7901&p_spid=8223&oapc=408&oas=F52byVgbwoQRjgolHnEHiw.."
"IRC8073","Shift Supervisor","","Nursing Administration","","Current licensure as a registered nurse in the State of Louisiana.Â 
Current ACLS Certification.Â  
Prior experience in management or documented capability in charge capacity.","","Online at www.lgmc.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8073&p_spid=8395&oapc=411&oas=sMf4tkkjb5z2qTkcfufZUg.."
"IRC7566","Chief Nursing Officer","","Administration","","• EDUCATION-TRAINING-EXPERIENCE
Â 
A.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â  Bachelor of Science in Nursing (B.S.N.) and Masterâ€™s Degree in Nursing, Hospital Administration, or Business Administration required.
B.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â  Five (5) or more years of progressive responsibility in hospital managerial experience and nursing administration required.
C.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â  Must have a comprehensive knowledge of nursing and health care practice.
D.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â  Leadership ability to manage teams.Â  Effective qualities in speaking, writing, and representing Lafayette General Medical Center.
E.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â  Knowledge of legal and accreditation standards.","Fulltime; 8:00am - 4:30pm","Online at www.lafayettegeneral.com","8AMâ€“4:30PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7566&p_spid=7888&oapc=414&oas=SdEasDvevp8ub1zR4UrhYQ.."
"IRC7987","Supervisor of Physician Clinics","","LHVI Administration","","The successful candidate will supervise, plan, organize and direct employees of LHVI physician clinics to insure effective and efficient operations. Must have high school diploma. Minimum of five (5) years of related experience. College level and continuing education beneficial.","Full-time","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7987&p_spid=8309&oapc=417&oas=TitidFU-vge7o86YeGQ9EQ.."
"IRC7990","Nurse Manager","","Cyberknife","","Graduate from an accredited school for registered nursing, bachelorâ€™s degree preferred or equivalent experience.Â Â Â Â Â Â Â Â  Currently licensed by the Louisiana State Board of Nurse Examiners.Â Â  Experience in Oncology or Radiation Oncology is preferred.Â Â  Certified in CPR at the time of hire or within 30 days of employment.
Provides leadership and direction for services and staff in the Cyberknife department. Monitors and reviews services and directs staff in the delivery of high quality care. Acts as an Oncology patient advocate throughout the CyberKnife treatment process and follow-up. Coordinates all pre-treatment and post-treatment procedures/exams and physician treatment schedules. Assesses, educates, and provides support to the Oncology patient, family members and staff. Assists physician with patient exams, minor procedures and sedations.","Full-time; 7:30am-4 pm","Apply online at www.lafayettegeneral.com.","7:30AMâ€“4PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7990&p_spid=8312&oapc=420&oas=gOLaQT3c7bR2p5v2Dps7-A.."
"IRC8046","Clinical Supervisor","","7th Floor (0 and Teen Wing)","","EDUCATION / TRAINING / EXPERIENCE:
• Bachelor of Science DegreeÂ in Nursing preferred.Â  
• Documented clinicalÂ expertise in area of specialization.Â  
• Current RN licensure in the State of Louisiana.Â  
• Current CPR certification; advanced certification preferred if appropriate for area of clinical practice.","Full-time; 7am-3pm","Apply online @ www.lafayettegeneral.com
Â","7AMâ€“3PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8046&p_spid=8368&oapc=423&oas=UT0PiIRUQ0kTicz7rAk1XA.."
